index,cols,sentiment_score,情绪
178,普达措国家公园是第一批的国家级地质公园，普达措的意思和普陀、布达拉的意思一样的，渡你到彼岸世界，也就可以理解为幸福的地方吧。普达措国家公园保护的挺好，超级美丽的公园。,0.8974001476885833,正
179,超级美的地方。入口有一个咖啡厅，风景无敌，坐在那里喝着咖啡，绝对是一种享受。沿着栈道一路前行，有美丽的湖泊，翠绿的草地。,0.9788288077774377,正
180,普达措是大陆第一个国家公园，游览方式为环保车+步行，目前开放了悠幽步道（2.2公里）、属都湖（栈道3.3公里，或者游船15分钟）、碧塔海（栈道2公里）三个点，游玩需要4-5小时。图1-3为悠幽步道，4-6为属都湖，7-9为碧塔海，天气好的话可以尽量步行，很出片。,0.43684334365278454,中
181,普达措国家森林公园是森林公园的鼻祖啦～五六月份开花的季节和十月落叶的季节是观景最好的时候。进入景区后要先乘坐大巴到幽悠步道，幽悠步道到中心观景区需步行5.5公里，也可以在幽悠步道不下车，一直乘坐大巴到第二处观景区步行3.3公里到中心观景区。个人建议幽悠步道下来步行比较好，幽悠步道还是很值得一看的。我们在幽悠步道的水流边玩了个把小时，成功熬走了其他游客哈哈哈，（写到这忍不住笑了），独占美景的感觉真好，我就是在这里拍到了我的封神之作（哈哈哈）。玩够了继续往前，步行2.2公里到第二观景区：属都湖，在这里是不可以直接坐大巴去景区门口的。如果走不动了可以花50元/人买船票游湖然后再坐大巴回景区门口。我们是因为下雨普达措突然阴雨气温极速下降，衣服穿少了没法继续前行，毕竟抵抗寒冷是很消耗体力的，还有一位出现了轻微高反，所以第二段徒步路线没能进行，给不了建议啦，不过挺我们的包车向导说第二段观景台可以带瓜子喂松鼠～你们自己看着办哈,0.7395146064772801,正
183,6月份去的，多云。清风徐徐，早上的天气还是微微有点凉了。到了普达措公园里，风挺大的，最好带上风衣。两段徒步下来接近8公里在木栈道上，要注意分配好体力，先适应下环境。风景没得说，随手一拍都不需要调色调的，很漂亮的景色。,0.4082290015431855,中
184,值得去，景区管理比较严，门票258，建议网上买票到景区取票不用排队，现场买票效率很低，多穿点衣服否则需要租衣服。景区需要坐车，只有三个停车点，有两处不想走路要坐船50元一次，如果有告反是要坐船的否则太辛苦。景区最美的地方只有10分钟停车让拍照（可能处于保护原始生态的出发点），感觉整体管理还是要提高的，景色还是很美的，如果一早去，并选择坐船中文就能结束行程，不用考虑吃饭的问题。海拔还是比较高的，紫外线强，出来最后有1.5公里左右都是要走路的（没有车、没有船）因此要保留体力。景区很大只开放了一小部分，另外到场都有牛粪的味道，很天然。,0.47266669467141775,中
187,出去玩看心态，普达措公园不会给你云霄飞车搬的刺激，也不如迪士尼乐园那样梦幻神奇。但是是一个可以让你一边行走一边感受自然美景的地方。湖天一色的风景让我内心平静，草原与湖水交接，内海与群山交接。,0.9570141166880121,正
188,很漂亮，但是总能遇到素质低的人，景区广播不停在说高原生态环境脆弱禁止踩踏湿地，也树了牌子，但是还是有人只是为了拍照就随意踩踏,0.19320892761145253,负
189,普达措非常辽阔，称得上国家公园，里面动物很可爱，天空很蓝，空气清新，有山有水。离独克宗古城不远，中途是天生桥温泉，这些都是可以串着来玩的。,0.9508518857147104,正
190,普达措国家公园景色太美太漂亮了，纯天然自然风景，人间仙境一般，有净土中最美的童话之称，蓝天、白云、高山、草甸、湖泊、牧场、森林绝绝子！,0.5389893733207206,中
191,这里的景色很不错，天蓝云低，空气纯净，一路走着，呼吸着纯净新鲜的空气，欣赏着两边的美景，时不时的还有胆大的松鼠跑出来和游客打招呼，就是三月份去的感觉有点冷，要穿厚衣服才行。,0.6943966625277282,正
192,非常漂亮非常漂亮非常漂亮非常漂亮非常漂亮非常漂亮非常漂亮非常漂亮非常漂亮非常漂亮非常漂亮，值得一去值得一去值得一去值得一去值得一去值得一去值得一去值得一去值得一去值得一去,0.999999191605615,正
193,一路上黄色的草地，上面点坠着黑色牦牛，呈现极美的秋色，碧塔海周围的树和湖相互映衬，别有一番情调，当然听解说最美的景色应该在春天。,0.7709072554435877,正
196,在2006年，普达措成为中国第一个国家公园，它占地1.313平方公里，可是现在开发的景点仅仅占了整个森林公园面积的千分之三。普达措在藏语中的意思是普度众生抵达幸福的彼岸。在六七月的普达措，可以看到红颜光彩的牡丹花海，&ldquo;牡丹醉鱼&rdquo;就是碧塔海的一绝，虽然醉鱼有一些夸张，但是这里的花海还是让人非常羡慕的了。普达措环境保护的非常好，这里的美似乎一天的时间都不够看，清晨的普达措淡淡的轻雾装点着山，而夕阳西下的普达措更是耐人寻味。,0.5675898281978343,中
197,空气非常清新！当然了，由于海拔原因，会需要羽绒服和氧气瓶以防万一。一进入景区就开始乘坐大巴直到第一个经停点，解说会让游客下车观赏并选择1继续坐车2坐船3徒步到达第二个点。到了第二个点以后也是这样的选择第二次。第三段路是全体大巴车返回。值得注意的是，第二段路更为长且崎岖，如果觉得身体负荷不了的游客建议第一段路就乘坐大巴或者船，哦，当然不是免费的，船票50一位，大巴我忘了。反正我是第一段坐船，第二段走，到中午一点多才出来，饿死我了。。。建议带点吃的喝的。。不然没地儿买啊。。哦哦，忘讲了，景色非常非常美丽，完全的原始森林的感觉！超赞！,0.7113113385352599,正
198,蓝天白云下的普达措太美了！沿着属都湖的栈道步行游览，一点都不累，还能看到坐船无法见到的风景。碧塔海是这两年才开放的，虽然就开放了一个角，但高山草原依然很美。,0.6488728244239156,中
200,环境真的很美。很适合徒步不着急的话建议早上去，第一个徒步点就下车，一路走走拍拍，并不陡峭，可以看到好多植物，大约一个多小时可以走到中间的上车点。坐车到最上面湖边拍照也很漂亮！景色真的很棒！,0.890965840049288,正
201,"风景是好的，大大的草地、茂密的树林，晴天和秋天拍照都是好看的。可惜我们去的时候下雨了，没有蓝天白云和倒影的美景，6月底是雨季的开始，狼毒花还开，杜鹃花已谢了。必须坐环保车,因为景点之间太远了。第一站属都湖，我觉得是最美的，栈道很好走，一点也不累，可以沿着栈道一路拍照，大约一个多小时，还有机会遇到松鼠。第二站就是停观景台拍照几分钟，下面是大片的草原。也是很美。然后就到了下面的餐厅。其实不吃饭也可以在这下车拍拍草原风景，等下一辆车来再继续上去。第三站碧塔海，山路十八弯会比较晕车，下车的地方走一圈要4点几公里，大约要一个小时，然后到环保车车站坐车出去。也可以不下车直接坐到最后一个站，那里走到湖边只要几分钟。车站有餐厅，快餐和汉堡，味道也还行。在碧塔海的车站坐车出去只要十几分钟。公园售票大厅有寄存柜，小柜子是免费的自己去开就可以。大行李就要找工作人员了。",0.7129064001235762,正
203,普达措国家公园的景色非常的好，景区里也很安静，围着环湖步道走着非常的舒服，也可以乘坐景区里的游船，欣赏着两岸的湖光山色，整体感觉很好。,0.9773068347485044,正
206,草地还没绿，不过景色也很好看，最好6月来,0.9996274429969767,正
208,普达措国家公园是一个无任何污染的童话世界，水质和空气质量达到国家一类标准，湖清清，天湛蓝，林涛载水声，鸟语伴花香，是修身养性和陶冶情操的最佳净域。这里是一个摄影爱好者的天堂，一年四季景色各不相同，都能出很好的片子。春天请观赏百花盛开的高山草甸，夏天可以看着满山碧绿消暑乘凉，秋天可以观看色彩斑斓的层层密林，冬天欣赏一片雪白下的碧蓝湖波。,0.7447766223911945,正
209,11月份不值得来这里，因为这里好看的季节是5-6月份，草地上会开满鲜花，漫山遍野的杜鹃花，绿色的草地和清澈的湖水，可惜我来的不是时候，11月份只能看到枯黄的草地和松树，没有别的色彩，什么都没有！非常遗憾！我飞了大半个中国来到这里，看不到漫山遍野的鲜花，只有枯草和松树&hellip;&hellip;如果想来这里看水，那么还是选择九寨沟和黄龙，如果选择看花，那么请在5-6月份来这里。除了花海，这里的景色很一般。补充:有高反的朋友可以在普达措大门口的医疗室，注意是医疗室里吸医疗用氧气，不要在外面买罐装氧气瓶，这种不好用的。我在医疗室里吸了10分钟医疗用氧气，然后就活血了，因为我刚到门口时候觉得很乏力，高反了，于是我就去吸氧了。还有，在身上带几块巧克力，没事吃几块，我觉得很不错。最后祝大家旅途愉快！,0.3727478365512617,中
210,这里空气清新，是一个大自然的氧吧。里面的属都湖湖畔是有名的牧场，这里的草场宽阔，水草丰茂，每年的春夏时节，放养着成群的牛羊，偶尔传来悠扬的牧笛声，让人感受到了,0.5895250850369576,中
